movieId,avg_rating,avg_sentiment,rating_variance,fairness_score,category
3194,3.625,0.013,0.229,0.219,Overrated
3196,3.722,0.013,0.257,0.238,Overrated
3197,2.857,0.013,0.476,0.065,Fair
3198,3.929,0.013,0.302,0.279,Overrated
3200,4.25,0.013,0.214,0.344,Overrated
3201,4.5,0.013,0.357,0.394,Overrated
3203,3.167,0.013,0.879,0.127,Fair
3204,3.688,0.013,0.496,0.231,Overrated
3206,2.333,0.013,0.333,0.04,Fair
3208,2.188,0.013,1.138,0.069,Fair
3210,3.549,1.0,0.535,0.29,Underrated
3211,3.75,0.0,0.125,0.25,Overrated
3213,4.115,0.013,0.673,0.317,Overrated
3214,3.5,0.013,4.5,0.194,Controversial
3217,3.5,0.013,0.25,0.194,Fair
3219,3.192,0.013,0.897,0.132,Fair
3221,3.7,0.013,0.7,0.234,Overrated
3223,3.0,0.013,8.0,0.094,Controversial
3224,4.75,0.013,0.25,0.444,Overrated
3225,2.0,0.013,1.333,0.106,Controversial
3230,3.875,0.013,0.729,0.269,Overrated
3235,3.667,0.013,1.583,0.227,Controversial
3238,1.583,0.013,0.642,0.19,Fair
3240,3.25,0.013,1.125,0.144,Fair
3241,4.5,0.013,0.5,0.394,Overrated
3243,2.4,0.013,0.757,0.026,Fair
3244,3.708,0.013,0.612,0.235,Overrated
3246,4.219,0.013,0.432,0.337,Overrated
3247,3.028,0.0,0.999,0.106,Fair
3248,2.0,0.013,0.708,0.106,Fair
3249,3.111,0.013,0.361,0.116,Fair
3250,3.167,0.0,1.0,0.133,Fair
3251,3.7,0.013,0.2,0.234,Overrated
3252,3.593,0.013,0.885,0.212,Overrated
3253,3.525,0.013,0.902,0.199,Fair
3254,3.296,0.013,0.717,0.153,Fair
3255,3.467,0.013,0.459,0.187,Fair
3256,3.516,0.013,0.725,0.197,Fair
3257,2.859,0.013,0.762,0.065,Fair
3258,2.867,0.0,0.767,0.073,Fair
3259,3.136,0.0,0.605,0.127,Fair
3260,4.0,0.0,0.5,0.3,Overrated
3261,3.182,0.013,1.014,0.13,Fair
3262,3.409,0.013,0.491,0.175,Fair
3263,3.045,0.0,0.926,0.109,Fair
3264,2.5,0.013,0.771,0.006,Fair
3265,4.1,0.0,1.044,0.32,Overrated
3266,4.5,-0.667,0.6,0.733,Overrated
3267,3.556,0.013,0.614,0.205,Overrated
3268,1.773,0.013,0.768,0.152,Fair
3269,2.852,0.013,0.631,0.064,Fair
3270,2.792,0.0,1.43,0.058,Controversial
3271,3.676,0.013,0.592,0.229,Overrated
3272,3.438,0.013,1.388,0.181,Controversial
3273,2.839,-0.5,1.057,0.318,Overrated
3274,3.375,0.013,0.642,0.169,Fair
3275,4.221,0.013,0.337,0.338,Overrated
3276,1.0,0.013,0.0,0.306,Underrated
3280,1.5,0.013,0.0,0.206,Underrated
3281,2.0,0.0,0.0,0.1,Fair
3283,3.25,0.013,3.125,0.144,Controversial
3284,3.0,0.013,0.0,0.094,Fair
3285,3.076,0.013,1.033,0.109,Fair
3286,2.3,0.013,1.2,0.046,Fair
3287,3.167,0.013,1.583,0.127,Controversial
3289,4.5,0.013,0.0,0.394,Overrated
3294,1.5,0.013,0.0,0.206,Underrated
3295,4.0,0.013,0.0,0.294,Overrated
3296,4.071,0.013,0.536,0.308,Overrated
3298,3.727,0.013,0.374,0.239,Overrated
3299,2.667,0.013,2.333,0.027,Controversial
3300,3.575,0.013,0.61,0.209,Overrated
3301,3.524,0.013,0.707,0.198,Fair
3302,4.75,0.013,0.125,0.444,Overrated
3303,5.0,0.013,0.0,0.494,Overrated
3306,4.125,0.0,0.229,0.325,Overrated
3307,3.846,-1.0,1.141,0.769,Overrated
3308,2.857,0.013,1.81,0.065,Controversial
3310,4.1,0.0,0.55,0.32,Overrated
3313,1.5,0.013,0.5,0.206,Underrated
3315,4.5,0.013,0.0,0.394,Overrated
3316,2.462,0.013,0.978,0.014,Fair
3317,3.659,0.0,0.676,0.232,Overrated
3323,4.0,0.013,0.0,0.294,Overrated
3324,1.333,0.013,0.333,0.24,Underrated
3325,2.167,0.013,1.583,0.073,Controversial
3326,3.167,0.013,2.583,0.127,Controversial
3327,3.7,0.013,0.2,0.234,Overrated
3328,4.1,0.013,0.779,0.314,Overrated
3329,4.0,0.013,0.0,0.294,Overrated
3330,4.25,0.0,0.125,0.35,Overrated
3331,2.0,0.013,0.0,0.106,Fair
3334,4.2,0.013,0.4,0.334,Overrated
3341,4.286,0.0,0.238,0.357,Overrated
3342,3.5,0.013,1.0,0.194,Fair
3344,4.0,0.013,0.0,0.294,Overrated
3345,3.0,0.013,0.0,0.094,Fair
3347,4.167,0.013,0.375,0.327,Overrated
3350,3.833,0.013,0.083,0.26,Overrated
3353,4.5,0.013,0.0,0.394,Overrated
3354,2.921,0.013,0.535,0.078,Fair
3355,3.2,0.013,1.171,0.134,Fair
3357,4.0,0.013,0.0,0.294,Overrated
3358,3.85,0.013,0.781,0.264,Overrated
3359,4.091,0.013,0.341,0.312,Overrated
3360,3.705,0.0,0.659,0.241,Overrated
3361,3.671,0.013,0.882,0.228,Overrated
3362,3.962,0.013,0.65,0.286,Overrated
3363,3.849,0.013,0.566,0.263,Overrated
3364,3.667,0.013,0.083,0.227,Overrated
3365,4.071,0.013,0.536,0.308,Overrated
3368,3.25,0.013,0.125,0.144,Fair
3370,2.5,0.013,0.5,0.006,Fair
3372,4.0,0.013,0.0,0.294,Overrated
3374,4.0,0.013,0.0,0.294,Overrated
3378,4.0,0.013,0.0,0.294,Overrated
3379,4.5,0.013,0.0,0.394,Overrated
3384,4.5,0.0,0.333,0.4,Overrated
3385,2.812,0.0,1.424,0.062,Controversial
3386,3.6,0.0,0.455,0.22,Overrated
3387,2.857,0.013,1.143,0.065,Fair
3388,2.545,0.013,1.223,0.003,Controversial
3389,2.0,0.013,0.0,0.106,Fair
3390,2.0,0.013,0.0,0.106,Fair
3391,2.5,0.013,0.5,0.006,Fair
3392,2.333,0.013,1.467,0.04,Controversial
3393,1.333,0.013,0.333,0.24,Underrated
3394,2.357,0.013,0.726,0.035,Fair
3395,3.0,0.013,0.0,0.094,Fair
3396,3.591,0.013,0.882,0.212,Overrated
3397,3.455,0.013,0.673,0.184,Fair
3398,3.333,0.013,1.06,0.16,Fair
3400,3.0,0.013,0.0,0.094,Fair
3401,2.2,0.013,1.2,0.066,Controversial
3402,4.0,0.013,0.0,0.294,Overrated
3403,4.0,0.013,0.0,0.294,Overrated
3404,4.2,0.013,1.7,0.334,Controversial
3405,3.0,0.013,0.0,0.094,Fair
3406,3.0,0.013,1.0,0.094,Fair
3408,3.529,0.5,0.608,0.044,Fair
3409,3.074,0.013,0.835,0.108,Fair
3410,4.0,0.013,0.0,0.294,Overrated
3412,3.417,0.013,0.642,0.177,Fair
3414,4.0,0.013,0.0,0.294,Overrated
3415,4.167,0.013,0.083,0.327,Overrated
3417,3.0,0.013,0.0,0.094,Fair
3418,3.463,0.013,1.067,0.186,Fair
3420,3.167,0.0,0.583,0.133,Fair
3421,3.683,0.0,1.204,0.237,Controversial
3422,3.286,0.013,0.571,0.151,Fair
3423,2.375,0.013,0.562,0.031,Fair
3424,4.071,0.5,0.661,0.064,Fair
3425,3.583,0.013,0.742,0.21,Overrated
3426,3.071,0.013,0.536,0.108,Fair
3428,3.0,0.013,0.0,0.094,Fair
3429,4.25,0.0,0.432,0.35,Overrated
3430,3.0,0.013,0.667,0.094,Fair
3431,1.667,0.013,0.333,0.173,Fair
3432,1.5,0.013,0.5,0.206,Underrated
3433,1.0,0.013,0.0,0.306,Underrated
3434,1.0,0.013,0.0,0.306,Underrated
3435,4.324,0.0,0.498,0.365,Overrated
3436,3.75,0.013,1.583,0.244,Controversial
3438,3.104,0.013,0.956,0.114,Fair
3439,2.692,0.013,0.731,0.032,Fair
3440,2.333,0.013,0.879,0.04,Fair
3441,3.429,0.013,1.379,0.179,Controversial
3442,1.0,0.013,0.0,0.306,Underrated
3444,2.944,0.013,0.965,0.082,Fair
3445,3.5,0.013,0.333,0.194,Fair
3446,2.75,0.013,3.125,0.044,Controversial
3447,4.0,0.0,0.0,0.3,Overrated
3448,3.802,0.013,0.668,0.254,Overrated
3449,4.0,0.013,0.0,0.294,Overrated
3450,3.293,0.013,1.224,0.152,Controversial
3451,4.545,0.0,0.423,0.409,Overrated
3452,3.079,0.013,0.563,0.109,Fair
3453,3.0,0.013,2.0,0.094,Controversial
3454,2.25,0.013,0.125,0.056,Fair
3455,2.5,0.013,0.0,0.006,Fair
3459,4.0,0.013,0.0,0.294,Overrated
3461,3.038,0.0,0.853,0.108,Fair
3462,3.72,0.0,0.668,0.244,Overrated
3466,3.0,0.013,1.5,0.094,Controversial
3467,3.75,0.013,0.083,0.244,Overrated
3468,4.368,0.0,0.496,0.374,Overrated
3469,4.083,0.0,0.842,0.317,Overrated
3470,4.3,0.013,0.45,0.354,Overrated
3471,3.742,0.013,0.792,0.242,Overrated
3473,5.0,0.013,0.0,0.494,Overrated
3474,4.0,0.013,0.0,0.294,Overrated
3475,4.5,0.0,0.5,0.4,Overrated
3476,3.68,0.013,0.893,0.23,Overrated
3477,3.385,0.013,1.256,0.17,Controversial
3478,2.786,0.013,0.238,0.051,Fair
3479,3.333,0.013,0.676,0.16,Fair
3480,3.333,0.013,1.333,0.16,Controversial
3481,3.757,0.0,0.652,0.251,Overrated
3483,3.115,0.013,1.006,0.117,Fair
3484,2.727,0.013,0.968,0.039,Fair
3489,3.358,0.0,0.792,0.172,Fair
3492,4.0,0.013,0.0,0.294,Overrated
3494,4.0,0.013,0.8,0.294,Overrated
3496,5.0,0.013,0.0,0.494,Overrated
3497,2.5,0.013,0.333,0.006,Fair
3498,4.0,0.0,0.857,0.3,Overrated
3499,3.841,-0.143,0.579,0.34,Overrated
3500,3.0,0.013,0.667,0.094,Fair
3501,2.3,0.013,1.2,0.046,Fair
3502,3.5,0.0,1.75,0.2,Controversial
3503,4.091,0.013,1.091,0.312,Overrated
3504,4.023,0.0,0.916,0.305,Overrated
3505,3.722,0.013,0.819,0.238,Overrated
3506,3.0,0.013,1.0,0.094,Fair
3507,4.067,0.0,0.317,0.313,Overrated
3508,4.25,0.013,0.419,0.344,Overrated
3510,3.5,0.013,0.897,0.194,Fair
3511,2.6,0.013,1.175,0.014,Fair
3512,3.562,0.0,0.388,0.213,Overrated
3513,3.071,0.013,0.702,0.108,Fair
3514,3.0,0.013,0.0,0.094,Fair
3515,3.611,0.0,0.236,0.222,Overrated
3516,3.375,0.013,0.229,0.169,Fair
3519,2.917,0.013,0.242,0.077,Fair
3521,3.562,0.013,1.388,0.206,Controversial
3524,2.8,0.013,1.067,0.054,Fair
3525,2.9,0.013,2.8,0.074,Controversial
3526,3.7,0.0,0.707,0.24,Overrated
3527,3.605,0.0,1.075,0.221,Overrated
3528,3.4,0.0,0.8,0.18,Fair
3529,3.5,0.013,0.5,0.194,Fair
3531,5.0,0.013,0.0,0.494,Overrated
3534,3.3,0.013,0.729,0.154,Fair
3535,3.8,0.013,1.044,0.254,Overrated
3536,3.452,0.0,0.798,0.19,Fair
3537,3.333,0.013,2.333,0.16,Controversial
3538,3.2,0.013,1.7,0.134,Controversial
3539,3.25,0.013,1.125,0.144,Fair
3543,3.75,0.013,0.837,0.244,Overrated
3544,2.333,0.013,1.333,0.04,Controversial
3545,3.0,0.013,0.375,0.094,Fair
3546,4.5,0.0,0.5,0.4,Overrated
3548,3.7,0.0,0.95,0.24,Overrated
3549,3.938,0.0,0.674,0.288,Overrated
3550,3.667,0.013,1.067,0.227,Overrated
3551,3.462,0.013,0.603,0.186,Fair
3552,3.811,0.0,0.983,0.262,Overrated
3553,2.333,0.013,0.267,0.04,Fair
3554,3.0,0.013,0.25,0.094,Fair
3555,3.424,0.013,0.502,0.178,Fair
3556,3.769,0.0,0.805,0.254,Overrated
3557,2.9,0.013,0.55,0.074,Fair
3559,3.667,0.0,0.333,0.233,Overrated
3563,2.5,0.013,0.25,0.006,Fair
3564,1.75,0.013,0.386,0.156,Fair
3565,3.5,0.013,0.167,0.194,Fair
3566,2.875,0.0,1.768,0.075,Controversial
3567,5.0,0.013,0.0,0.494,Overrated
3568,4.0,0.013,0.0,0.294,Overrated
3569,4.0,0.013,0.5,0.294,Overrated
3571,3.0,0.013,2.0,0.094,Controversial
3572,2.0,0.013,0.667,0.106,Fair
3573,1.5,0.013,0.5,0.206,Underrated
3574,1.0,0.013,0.0,0.306,Underrated
3576,3.5,0.013,0.333,0.194,Fair
3577,2.0,0.013,2.0,0.106,Controversial
3578,3.985,0.25,0.858,0.172,Fair
3580,3.5,0.013,0.5,0.194,Fair
3581,3.5,0.013,0.5,0.194,Fair
3584,2.0,0.013,0.667,0.106,Fair
3586,4.0,0.013,0.0,0.294,Overrated
3587,2.5,0.013,2.0,0.006,Controversial
3590,2.0,0.013,0.0,0.106,Fair
3591,2.733,0.013,0.888,0.04,Fair
3592,4.5,0.013,0.0,0.394,Overrated
3593,1.967,0.013,1.231,0.113,Controversial
3594,3.8,0.013,1.7,0.254,Controversial
3596,1.0,0.013,0.0,0.306,Underrated
3597,2.0,0.013,2.0,0.106,Controversial
3598,3.0,0.013,0.25,0.094,Fair
3599,3.2,0.013,1.575,0.134,Controversial
3606,3.75,0.013,0.75,0.244,Overrated
3608,2.94,0.0,1.507,0.088,Controversial
3609,3.5,0.013,0.0,0.194,Fair
3614,2.938,0.013,0.746,0.081,Fair
3615,3.107,0.013,0.507,0.115,Fair
3616,3.182,0.013,1.414,0.13,Controversial
3617,3.095,0.013,0.991,0.113,Fair
3618,3.542,0.013,0.794,0.202,Overrated
3619,2.0,0.013,0.0,0.106,Fair
3622,3.0,0.013,0.0,0.094,Fair
3623,2.807,0.013,0.925,0.055,Fair
3624,3.221,0.013,0.837,0.138,Fair
3625,2.0,0.013,0.0,0.106,Fair
3626,3.333,0.013,0.333,0.16,Fair
3627,3.875,0.013,0.729,0.269,Overrated
3628,3.0,0.013,2.0,0.094,Controversial
3629,4.071,0.0,0.286,0.314,Overrated
3632,4.0,0.013,0.5,0.294,Overrated
3633,3.265,0.013,0.847,0.146,Fair
3634,4.0,0.013,0.0,0.294,Overrated
3635,3.444,0.013,0.85,0.182,Fair
3637,5.0,0.013,0.0,0.494,Overrated
3638,3.135,0.013,1.051,0.12,Fair
3639,3.583,0.013,0.596,0.21,Overrated
3640,4.0,0.013,0.0,0.294,Overrated
3641,4.0,0.013,0.5,0.294,Overrated
3643,3.5,0.013,0.5,0.194,Fair
3646,2.312,0.013,0.896,0.044,Fair
3648,4.0,0.013,0.0,0.294,Overrated
3649,2.688,0.013,1.067,0.031,Fair
3652,3.0,0.013,0.0,0.094,Fair
3653,4.167,0.013,1.083,0.327,Overrated
3654,3.769,0.013,0.359,0.247,Overrated
3655,4.25,0.013,1.125,0.344,Overrated
3658,3.0,0.013,0.0,0.094,Fair
3660,2.0,0.013,2.0,0.106,Controversial
3661,3.0,0.013,0.0,0.094,Fair
3662,3.0,0.013,0.0,0.094,Fair
3663,2.0,0.013,0.0,0.106,Fair
3664,2.0,0.013,0.0,0.106,Fair
3667,1.0,0.013,0.0,0.306,Underrated
3668,3.667,0.013,0.631,0.227,Overrated
3669,2.5,0.013,0.0,0.006,Fair
3671,4.008,-0.667,0.668,0.635,Overrated
3672,3.8,0.013,1.7,0.254,Controversial
3673,4.5,0.013,0.5,0.394,Overrated
3674,4.0,0.013,0.0,0.294,Overrated
3675,4.188,0.0,0.21,0.338,Overrated
3676,3.75,-0.118,0.681,0.309,Overrated
3677,4.125,0.013,0.729,0.319,Overrated
3678,5.0,0.013,0.0,0.494,Overrated
3679,3.75,0.013,0.125,0.244,Overrated
3680,3.0,0.013,0.0,0.094,Fair
3681,4.176,0.013,0.407,0.329,Overrated
3682,3.7,0.013,1.45,0.234,Controversial
3683,3.975,0.0,0.723,0.295,Overrated
3684,3.071,0.013,0.202,0.108,Fair
3685,3.778,0.013,0.694,0.249,Overrated
3686,2.933,0.013,0.638,0.08,Fair
3687,5.0,0.013,0.0,0.494,Overrated
3688,2.136,0.013,1.555,0.079,Controversial
3689,1.75,0.013,0.917,0.156,Fair
3690,2.0,0.013,1.0,0.106,Fair
3691,3.0,0.013,0.0,0.094,Fair
3692,3.0,0.013,0.0,0.094,Fair
3693,2.125,0.013,0.911,0.081,Fair
3694,2.0,0.013,2.0,0.106,Controversial
3695,2.0,0.013,2.0,0.106,Controversial
3696,3.25,0.013,0.75,0.144,Fair
3697,2.905,0.013,1.165,0.075,Fair
3698,3.214,0.013,0.931,0.136,Fair
3699,3.179,0.013,0.793,0.129,Fair
3700,2.5,0.013,0.0,0.006,Fair
3701,3.115,0.013,1.34,0.117,Controversial
3702,3.487,0.013,0.817,0.191,Fair
3703,4.049,0.013,0.748,0.303,Overrated
3704,3.271,0.013,0.804,0.148,Fair
3705,2.312,0.013,0.21,0.044,Fair
3706,3.0,0.013,1.714,0.094,Controversial
3707,2.7,0.013,0.678,0.034,Fair
3708,3.05,0.013,0.692,0.104,Fair
3709,2.0,0.013,0.0,0.106,Fair
3710,1.667,0.013,0.333,0.173,Fair
3711,4.0,0.013,0.0,0.294,Overrated
3712,2.833,0.0,0.083,0.067,Fair
3713,4.0,0.013,0.0,0.294,Overrated
3714,2.5,0.013,0.0,0.006,Fair
3715,2.75,0.013,3.125,0.044,Controversial
3716,1.0,0.013,0.0,0.306,Underrated
3717,3.21,0.013,0.668,0.135,Fair
3719,3.0,0.013,2.0,0.094,Controversial
3720,4.0,0.013,0.0,0.294,Overrated
3723,3.8,0.0,0.575,0.26,Overrated
3724,3.3,0.0,0.7,0.16,Fair
3725,3.5,0.013,0.5,0.194,Fair
3726,3.75,0.013,0.475,0.244,Overrated
3727,4.278,0.013,0.444,0.349,Overrated
3728,3.75,0.013,0.25,0.244,Overrated
3729,4.0,0.013,1.0,0.294,Overrated
3730,4.206,0.0,0.439,0.341,Overrated
3731,3.0,0.013,0.0,0.094,Fair
3732,3.0,0.013,2.0,0.094,Controversial
3733,3.833,0.013,0.083,0.26,Overrated
3735,3.794,0.0,0.502,0.259,Overrated
3736,3.0,0.013,0.0,0.094,Fair
3737,4.0,0.013,0.0,0.294,Overrated
3738,3.0,0.013,2.0,0.094,Controversial
3739,3.5,0.013,0.0,0.194,Fair
3740,3.879,0.013,0.744,0.269,Overrated
3741,4.091,0.013,0.491,0.312,Overrated
3742,4.0,0.013,0.312,0.294,Overrated
3743,2.0,0.013,1.0,0.106,Fair
3744,2.675,0.013,1.06,0.029,Fair
3745,3.4,0.013,0.455,0.174,Fair
3746,4.0,0.013,2.0,0.294,Controversial
3747,3.5,0.013,0.5,0.194,Fair
3751,3.557,0.013,0.718,0.205,Overrated
3752,3.096,0.013,0.79,0.113,Fair
3753,3.537,0.013,0.821,0.201,Overrated
3754,2.438,0.013,1.246,0.019,Controversial
3755,3.233,0.013,0.79,0.14,Fair
3756,4.0,0.013,0.0,0.294,Overrated
3758,3.5,0.013,0.5,0.194,Fair
3760,3.5,0.013,1.75,0.194,Controversial
3761,4.0,0.013,0.0,0.294,Overrated
3763,3.219,0.013,0.366,0.137,Fair
3764,2.3,0.013,0.2,0.046,Fair
3765,3.0,0.013,0.0,0.094,Fair
3766,2.083,0.013,0.442,0.09,Fair
3767,1.667,0.013,0.333,0.173,Fair
3768,1.25,0.013,0.125,0.256,Underrated
3769,3.333,0.013,0.333,0.16,Fair
3770,2.667,0.013,0.667,0.027,Fair
3771,4.0,0.013,1.0,0.294,Overrated
3773,2.0,0.013,2.0,0.106,Controversial
3774,1.0,0.013,0.0,0.306,Underrated
3783,3.955,0.013,0.323,0.284,Overrated
3784,2.8,0.013,1.344,0.054,Controversial
3785,3.02,0.013,1.145,0.098,Fair
3786,2.625,0.013,1.896,0.019,Controversial
3787,4.0,0.013,2.0,0.294,Controversial
3788,3.667,0.013,0.367,0.227,Overrated
3789,3.5,0.013,0.0,0.194,Fair
3790,4.0,0.013,0.0,0.294,Overrated
3791,3.188,0.013,0.929,0.131,Fair
3792,5.0,0.013,0.0,0.494,Overrated
3793,3.746,0.333,0.59,0.083,Fair
3794,2.5,0.013,0.5,0.006,Fair
3795,5.0,0.013,0.0,0.494,Overrated
3797,2.667,0.013,2.333,0.027,Controversial
3798,3.212,0.013,0.983,0.136,Fair
3799,2.125,0.013,1.063,0.081,Fair
3801,4.0,0.0,0.0,0.3,Overrated
3802,2.0,0.013,0.0,0.106,Fair
3806,3.0,0.013,0.0,0.094,Fair
3807,3.0,0.013,0.0,0.094,Fair
3808,4.0,0.013,0.0,0.294,Overrated
3809,3.271,0.013,0.829,0.148,Fair
3810,3.0,0.013,0.0,0.094,Fair
3811,3.929,0.0,0.369,0.286,Overrated
3812,3.458,0.013,0.975,0.185,Fair
3813,4.167,0.013,0.583,0.327,Overrated
3814,4.222,0.013,0.757,0.338,Overrated
3816,4.0,0.0,0.0,0.3,Overrated
3819,4.0,0.013,1.0,0.294,Overrated
3821,2.324,0.013,0.967,0.042,Fair
3822,4.125,0.013,0.396,0.319,Overrated
3823,4.0,0.013,0.0,0.294,Overrated
3824,2.6,0.013,1.544,0.014,Controversial
3825,2.776,0.013,1.225,0.049,Controversial
3826,2.459,0.013,0.811,0.015,Fair
3827,2.891,0.013,0.658,0.072,Fair
3830,2.5,0.013,0.0,0.006,Fair
3831,3.909,0.013,0.691,0.275,Overrated
3832,4.0,0.013,0.0,0.294,Overrated
3833,1.5,0.013,0.5,0.206,Underrated
3834,3.0,0.013,0.0,0.094,Fair
3835,2.167,0.013,0.867,0.073,Fair
3836,4.133,0.013,0.552,0.32,Overrated
3837,2.5,0.013,4.75,0.006,Controversial
3838,2.0,0.013,0.0,0.106,Fair
3839,1.667,0.013,0.333,0.173,Fair
3840,2.4,0.013,1.3,0.026,Controversial
3841,2.833,0.013,1.467,0.06,Controversial
3843,2.375,0.013,1.562,0.031,Controversial
3844,3.333,0.0,0.812,0.167,Fair
3845,4.0,0.013,0.0,0.294,Overrated
3846,3.625,0.013,1.562,0.219,Controversial
3847,2.0,0.013,0.0,0.106,Fair
3849,4.0,0.0,0.0,0.3,Overrated
3851,5.0,0.013,0.0,0.494,Overrated
3852,3.385,0.013,0.923,0.17,Fair
3855,4.75,0.013,0.125,0.444,Overrated
3857,4.0,0.013,0.0,0.294,Overrated
3858,3.5,0.013,1.75,0.194,Controversial
3859,3.75,0.0,0.125,0.25,Overrated
3861,2.806,0.013,0.475,0.055,Fair
3862,3.75,0.013,0.125,0.244,Overrated
3863,3.1,0.013,1.007,0.114,Fair
3864,2.1,0.013,1.3,0.086,Controversial
3865,3.4,0.013,0.8,0.174,Fair
3868,3.405,0.013,0.918,0.175,Fair
3869,3.423,0.013,0.934,0.178,Fair
3870,3.0,0.013,0.0,0.094,Fair
3871,3.9,0.013,0.175,0.274,Overrated
3872,3.5,0.013,0.0,0.194,Fair
3873,3.143,0.013,0.476,0.122,Fair
3877,2.222,0.0,1.444,0.056,Controversial
3879,2.333,0.013,1.333,0.04,Controversial
3882,2.818,0.013,0.81,0.057,Fair
3884,1.5,0.013,0.25,0.206,Underrated
3888,4.0,0.013,0.0,0.294,Overrated
3889,2.357,0.013,0.56,0.035,Fair
3893,3.35,0.013,0.397,0.164,Fair
3894,4.0,0.013,0.0,0.294,Overrated
3895,1.5,0.013,0.0,0.206,Underrated
3896,3.278,0.013,0.944,0.149,Fair
3897,3.881,0.0,0.594,0.276,Overrated
3898,2.5,0.013,2.0,0.006,Controversial
3899,1.0,0.013,0.0,0.306,Underrated
3900,4.0,0.013,0.0,0.294,Overrated
3901,3.25,0.013,0.125,0.144,Fair
3906,2.5,0.013,0.5,0.006,Fair
3908,1.75,0.013,0.75,0.156,Fair
3909,2.0,0.013,0.667,0.106,Fair
3910,3.975,0.0,0.96,0.295,Overrated
3911,3.764,0.0,0.554,0.253,Overrated
3912,2.5,0.013,4.5,0.006,Controversial
3914,4.0,0.013,0.0,0.294,Overrated
3915,3.667,0.013,0.667,0.227,Overrated
3916,3.817,0.013,0.684,0.257,Overrated
3917,3.406,0.013,0.941,0.175,Fair
3918,3.278,0.013,1.694,0.149,Controversial
3919,2.5,0.013,0.0,0.006,Fair
3920,4.0,0.013,0.0,0.294,Overrated
3922,1.0,0.013,0.0,0.306,Underrated
3925,4.071,0.013,1.869,0.308,Controversial
3926,3.0,0.013,0.0,0.094,Fair
3927,2.667,0.013,0.667,0.027,Fair
3928,3.75,0.013,0.75,0.244,Overrated
3929,2.5,0.013,0.5,0.006,Fair
3930,2.125,0.013,0.729,0.081,Fair
3932,3.5,0.0,0.5,0.2,Fair
3937,2.625,0.013,1.229,0.019,Controversial
3938,2.75,0.013,1.125,0.044,Fair
3939,5.0,0.013,0.0,0.494,Overrated
3940,5.0,0.013,0.0,0.494,Overrated
3941,5.0,0.013,0.0,0.494,Overrated
3942,5.0,0.013,0.0,0.494,Overrated
3943,2.889,0.013,1.236,0.071,Controversial
3945,3.0,0.013,0.0,0.094,Fair
3946,2.5,0.013,1.25,0.006,Controversial
3947,3.333,0.013,0.583,0.16,Fair
3948,3.424,0.0,0.862,0.185,Fair
3949,4.065,-0.333,0.702,0.48,Overrated
3950,3.562,0.013,0.46,0.206,Overrated
3951,5.0,0.0,0.0,0.5,Overrated
3952,3.071,0.013,0.702,0.108,Fair
3953,2.125,0.013,0.396,0.081,Fair
3955,1.583,0.013,0.442,0.19,Fair
3957,2.667,0.013,0.333,0.027,Fair
3958,2.0,0.013,0.0,0.106,Fair
3959,3.625,0.013,0.768,0.219,Overrated
3962,1.5,0.013,0.0,0.206,Underrated
3963,3.75,0.013,0.125,0.244,Overrated
3964,3.0,0.013,0.25,0.094,Fair
3965,3.5,0.013,0.0,0.194,Fair
3966,3.5,0.013,0.0,0.194,Fair
3967,3.868,0.0,0.59,0.274,Overrated
3968,3.054,0.013,0.525,0.104,Fair
3969,3.688,0.013,0.713,0.231,Overrated
3971,2.75,0.013,0.125,0.044,Fair
3972,4.176,0.013,0.811,0.329,Overrated
3973,2.0,0.013,0.75,0.106,Fair
3974,3.0,0.013,0.0,0.094,Fair
3977,2.841,0.013,0.805,0.062,Fair
3978,3.25,0.013,0.567,0.144,Fair
3979,2.583,0.013,0.667,0.01,Fair
3980,3.393,0.013,0.699,0.172,Fair
3981,2.462,0.013,0.603,0.014,Fair
3983,4.167,0.0,0.875,0.333,Overrated
3984,3.5,0.013,0.45,0.194,Fair
3985,3.25,0.013,0.175,0.144,Fair
3986,2.9,0.013,0.7,0.074,Fair
3987,2.8,0.013,0.7,0.054,Fair
3988,3.029,0.0,0.711,0.106,Fair
3989,4.0,0.013,0.5,0.294,Overrated
3990,2.833,0.013,1.083,0.06,Fair
3991,2.778,0.013,0.694,0.049,Fair
3992,3.7,0.013,0.325,0.234,Overrated
3993,3.0,0.013,1.5,0.094,Controversial
3994,3.493,0.125,1.065,0.136,Fair
3996,3.94,0.0,0.774,0.288,Overrated
3997,2.0,0.013,0.65,0.106,Fair
3998,3.273,0.013,0.468,0.148,Fair
3999,2.633,0.013,0.624,0.02,Fair
4000,3.0,0.013,0.0,0.094,Fair
4002,3.981,0.013,0.59,0.29,Overrated
4003,3.333,0.013,0.333,0.16,Fair
4005,3.292,0.013,0.521,0.152,Fair
4006,3.357,0.013,1.643,0.165,Controversial
4007,3.75,0.0,0.487,0.25,Overrated
4008,3.538,0.013,0.353,0.201,Overrated
4009,3.0,0.013,0.0,0.094,Fair
4010,2.938,0.013,0.46,0.081,Fair
4011,4.16,0.013,0.625,0.325,Overrated
4012,2.5,0.0,0.333,0.0,Fair
4014,3.521,0.013,1.054,0.198,Fair
4015,2.727,-1.0,1.517,0.545,Controversial
4016,3.711,0.013,0.617,0.236,Overrated
4017,3.536,0.013,0.518,0.201,Overrated
